datacollection,mod1US,mod2poptype,mod2popmajor,mod3location_moralinv,mod3location_intecon,mod3location_burn,mod4onlnlab,bih_order,mi_order,ie_order,subjectoverall,subjectinDC,subjectid,ResponseID,IPAddress,startdate,enddate,ordernumber,order1,order2,order3,order4,order5,order6,surveynumber,random,ie_condition,ie1_taxesf,ie1_taxesg,ie1_deficitf,ie1_defg,ie1_frnaidf,ie1_frnaidg,ie1_womanwff,ie1_womanwfg,ie1_techf,ie1_techg,ie1_tradeagf,ie1_tradeagg,ie1_downsf,ie1_downsg,ie1_trainf,ie1_traing,ie1_taxcutf,ie1_taxcutg,ie1_busprodf,ie1_busprodg,ie1_tecdispf,ie1_techdispg,ie1_overseasf,ie1_overseasg,ie1_savingf,ie1_savingg,ie1_profitf,ie1_prfitg,ie1_salrytopf,ie1_slrytopg,ie1_affactf,ie1_affactg,ie1_hardwrkf,ie1_hrdwrkg,ie1_govtregf,ie1_govtregg,ie1_immigf,ie1_immg,ie1_taxbrkf,ie1_txbrkg,ie1_wlfref,ie1_wlfrg,ie2_htxf,ie2_htxg,ie2_defctf,ie2_defctg,ie2_frnaidf,ie2_frnaidg,ie2_womnf,ie2_wmng,ie2_techwf,ie2_techwg,ie2_tradeagf,ie2_trdeagg,ie2_downsf,ie2_downsg,ie2_trainf,ie2_traing,ie2_taxcutf,ie2_taxcutg,ie2_busprodf,ie2_busprodg,ie2_techdispf,ie2_techdispg,ie2_jbovseasf,ie2_joboverg,ie2_savf,ie2_savg,ie2_profitf,ie2_profitg,ie2_slrytopf,ie2_slrytopg,ie2_affactf,ie2_affactg,ie2_hrdwrkf,ie2_hrdwrkg,ie2_govregf,ie2_govregg,ie2_immf,ie2_immg,ie2_txbrkf,ie2_txbrkg,ie2_wlff,ie2_wlfg,BIH_socialworkers,BIH_dealers,BIH_shoplifters,BIH_parkhandicapped,BIH_executives,BIH_prescription,BIH_dogs,BIG_carthieves,BIH_vandals,MI1c_MI_null,MI1_notmanip,MI1_trustworth,MI1_good,MI1_moral,MI2_c_MI_donat,MI2_notmanip,MI2_trustworth,MI2_good,MI2_moral,MI3_c_MI_wrst,MI3_notmanip,MI3_trustworth,MI3_good,MI3_moral,MI4_c_Mifurnit,MI4_notmanip,MI4_trustworth,MI4_good,MI4_moral,poltclid,gender,yearbirth,countrybir,englishexp,ethnicity,parented,befstudies,thissurvb,ifyes,citytown,postalcode,honestansw,familyinc,mturkhowm,Q122,Q137,mturkid,LocationLatitude,LocationLongitude,LocationAccuracy
0, , , , , , , , , , ,3914,53,53, , , , , , , , , , , , , ,1,2,5,7,3,1,6,1,3,6,3,5,6,3,1,7,1,7,3,3,3,7,1,1,2,7,5,7,1,7,1,3,4,4,4,1,5,1,5,3,5,1,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3915,54,54, , , , , , , , , , , , , ,1,6,2,4,2,2,4,1,7,2,7,4,4,6,5,7,1,3,4,4,1,7,5,7,7,4,3,3,6,7,2,2,7,4,2,5,4,6,3,6,4,2,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3916,55,55, , , , , , , , , , , , , ,1,5,5,5,4,1,3,1,7,3,7,1,7,3,3,7,1,4,4,5,2,7,7,3,5,4,4,2,6,3,4,3,5,7,4,3,5,4,3,3,3,2,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3917,56,56, , , , , , , , , , , , , ,1,5,2,3,2,2,6,1,7,1,5,5,5,3,2,3,3,3,2,2,3,3,3,2,6,2,6,1,7,6,3,5,5,2,2,2,5,5,6,3,5,2,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3918,57,57, , , , , , , , , , , , , ,1,2,4,6,2,1,5,1,7,2,6,4,6,5,2,6,2,4,4,4,2,4,6,3,3,4,5,6,5,5,5,2,5,4,2,1,6,0,4,4,3,2,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3919,58,58, , , , , , , , , , , , , ,1,5,6,4,4,2,6,1,7,1,7,3,5,6,2,7,2,7,5,4,4,7,5,7,5,4,2,7,2,7,2,1,7,7,1,3,6,7,5,6,5,2,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3920,59,59, , , , , , , , , , , , , ,1,1,7,7,1,3,4,1,7,4,3,4,4,5,3,7,1,6,2,4,3,5,4,6,2,4,4,4,4,5,2,6,2,5,3,3,5,4,4,4,4,1,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3921,60,60, , , , , , , , , , , , , ,1,2,5,4,4,3,4,1,7,3,5,3,5,5,2,7,1,4,2,4,1,6,2,7,2,4,4,4,5,7,1,3,4,7,1,1,5,2,6,3,5,2,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3922,61,61, , , , , , , , , , , , , ,1,3,6,4,3,2,2,2,6,3,2,5,2,5,3,6,2,6,2,4,4,5,3,6,5,5,5,2,6,5,2,5,5,6,2,3,3,5,2,4,5,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3923,62,62, , , , , , , , , , , , , ,1,2,5,5,2,2,4,2,7,2,7,3,7,4,4,5,3,4,4,4,1,4,3,4,5,4,2,4,6,7,3,3,4,4,2,3,4,2,6,4,5,2,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3924,63,63, , , , , , , , , , , , , ,1,2,7,2,5,1,7,1,3,1,7,1,7,7,1,7,1,5,3,6,2,4,2,7,1,4,4,1,7,7,1,1,7,7,1,1,7,7,1,5,3,1,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3925,64,64, , , , , , , , , , , , , ,1,5,3, ,4,2,4,1,7,3,5,4,6,5,3,4,3,3,5,5,2,4,4,5,3,4,5,4,5,5,4,4,4,6,4,3,4,4,5,4,4,3,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3926,65,65, , , , , , , , , , , , , ,1,3,3,2,3,2,3,1,7,1,7,2,7,1,3,3,2,1,3,1,1,2,5,1,3,1,6,6,2,7,1,4,4,2,2,1,5,6,4,5,3,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3927,66,66, , , , , , , , , , , , , ,1,5,6,6,2,3,3,1,7,2,6,6,2,3,2,6,3,3,3,5,1,3,7,2,2,4,6,6,3,6,2,7,1,6,1,4,3,5,2,5,5,6,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3928,67,67, , , , , , , , , , , , , ,1,5,4,3,3,2,4,1,6,1,7,3,5,4,3,5,2,3,3,5,2,3,4,3,5,3,6,3,4,7,1,4,5,5,2,5,3,5,6,5,3,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3929,68,68, , , , , , , , , , , , , ,1,2,3,5,2,2,3,1,6,1,7,3,2,2,2,5,2,2,6,3,6,2,6,2,6,1,6,1,7,2,2,7,1,6,1,3,2,6,5,2,6,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3930,69,69, , , , , , , , , , , , , ,1,5,5,4,1,4,5,1,7,2,6,4,4,5,3,4,2,4,3,4,1,4,5,6,4,4,4,4,5,4,4,4,2,6,2,4,4,7,5,5,4,3,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3931,70,70, , , , , , , , , , , , , ,1,4,5,4,3,4,4,5,4,3,4,5,4,5,4,4,5,5,4,4,3,5,3,3,5,4,3,4,4,4,3,6,2,4,4,3,4,2,7,6,2,4,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3932,71,71, , , , , , , , , , , , , ,1,2,3,3,5,2,2,1,7,1,7,1,6,1,6,2,1,2,4,3,2,1,6,1,6,1,5,2,6,2,4,3,1,2,1,2,3,6,4,4,3,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3933,72,72, , , , , , , , , , , , , ,1,5,3,5,1,2,4,1,7,1,7,2,6,5,5,5,3,4,5,6,1,5,6,3,5,4,2,3,6,3,6,5,1,5,2,3,3,3,3,4,6,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3934,73,73, , , , , , , , , , , , , ,1,3,5,6,2,3,4,1,7,1,7,4,4,6,2,7,1,4,4,6,2,3,5,5,3,4,4,3,5,6,2,3,5,7,1,3,5,3,5,5,3,3,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3935,74,74, , , , , , , , , , , , , ,1,4,4,4,4,1,4,1,7,1,7,5,7,4,3,4,3,4,4,4,3,2,5,4,3,4,6,4,4,7,4,4,4,4,4,4,4,4,5,4,4,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3936,75,75, , , , , , , , , , , , , ,1,6,4,6,1,3,4,1,5,1,7,3,7,1,4,5,3,3,4,4,1,5,2,1,3,4,2,2,5,5,4,5,5,7,1,2,4,4,6,3,6,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3937,76,76, , , , , , , , , , , , , ,1,4,5,6,4,2,4,0, ,0, ,0, ,6,4,7,1,4,4,5,1,4,4,4,4,4,4,4,4,7,4,2,4,4,2,4,4,2,4,4,4,2,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3938,77,77, , , , , , , , , , , , , ,1,5,3,7,2,1,3,5,6,2,7,2,6,6,2,3,6,6,3,6,1,4,6,3,5,1,3,7,1,7,1,5,5,7,1,5,5,6,5,5,2,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3939,78,78, , , , , , , , , , , , , ,1,4,5,4,4,3,4,1,7,1,7,5,4,4,4,4,4,4,3,4,2,4,6,4,4,4,4,1,7,4,4,2,5,1,2,5,3,6,6,4,4,2,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3940,79,79, , , , , , , , , , , , , ,1,3,6,7,1,4,4,1,7,2,5,4,4,5,1,7,3,6,2,4,3,5,2,7,1,4,4,6,4,7,2,3,6,5,2,2,6,3,5,7,2,2,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3941,80,80, , , , , , , , , , , , , ,1,4,5,7,2,3,3,1,7,2,5,2,5,6,2,5,4,3,4,6,1,5,1,7,1,2,4,3,7,6,3,3,2,6,1,3,5,7,2,3,6,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3942,81,81, , , , , , , , , , , , , ,1,6,3,5,2,2,4,1,7,1,6,4,4,6,4,7,2,3,4,4,2,5,5,6,3,4,4,5,6,6,3,6,4,4,2,5,4,4,6,3,6,3,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3943,82,82, , , , , , , , , , , , , ,1,5,4,4,4,2,6,2,5,1,6,2,6,3,6,7,2,3,4,6,2,3,2,5,4,1,2,2,3,3,4,2,4,6,1,3,5,4,4,5,4,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3944,83,83, , , , , , , , , , , , , ,1,1,7,6,2,2,5,1,7,1,7,1,7,3,3,5,3,5,3,4,1,3,5,3,3,3,5,3,5,3,4,3,5,4,5,2,3,3,6,5,5,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3945,84,84, , , , , , , , , , , , , ,1,4,7,4,3,1,4,1,7,4,4,5,6,5,4,4,3,5,4,4,2,5,4,4,4,2,5,3,5,5,4,1,5,4,4,2,4,3,5,5,5,2,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3946,85,85, , , , , , , , , , , , , ,1,3,5,6,2,3,6,1,7,2,5,4,5,4,4,6,6,4,4,4,4,4,4,4,4,4,4,4,4,5,2,3,4,4,4,3,4,4, ,4,4,3,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3947,86,86, , , , , , , , , , , , , ,1,3,4,5,2,1,5,1,7,2,5,3,5,5,4,5,1,4,4,5,3,6,4,5,3,5,4,4,4,3,5,1,6,7,3,3,3,7,4,5,6,3,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3948,87,87, , , , , , , , , , , , , ,1,3,7,4,4,2,2,1,7,1,7,1,6,1,7,7,1,3,3,3,3,2,7,6,1,1,1,3,4,4,2,4,4,6,1,3,7,7,3,4,4,4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3949,88,88, , , , , , , , , , , , , ,1,3,2,4,4,1,4,1,7,3,5,1,2,4,4,6,2,3,5,6,2,4,7,5,6,4,4,5,5,6,2,3,2,4,2,1,3,3,3,2,6,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3950,89,89, , , , , , , , , , , , , ,1,5,5,5,2,2,5,1,7,1,7,1,7,3,3,6,3,4,4,4,5,4,6,4,2,4,6,3,4,7,1,4,4,7,1,4,2,4,3,4,4,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3951,90,90, , , , , , , , , , , , , ,1,4,5,4,5,2,4,1,7,4,5,3,5,4,3,6,3,3,5,4,3,5,3,4,4,4,4,5,3,6,3,3,5,4,4,3,4,2,5,3,5,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3952,91,91, , , , , , , , , , , , , ,1,3,5,3,5,5,3,1,6,1,7,3,3,5,3,5,6,3,4,4,2,5,6,6,5,4,4,2,6,2,5,6,2,4,4,5,3,4,3,3,5,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3953,92,92, , , , , , , , , , , , , ,1,2,5,3,4,6,3,1,7,1,7,1,5,1,4,1,6,4,2,4,3,1,5,2,4,4,5,1,7,1,7,7,1,6,1,3,4,7,1,2,6,7,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3954,93,93, , , , , , , , , , , , , ,1,3,6,4,4,2,5,1,7,1,7,2,4,5,2,6,5,7,1,7,2,6,6,6,5,1,6,3,6,6,2,2,3,6,2,3,6,6,5,7,5,3,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3955,94,94, , , , , , , , , , , , , ,1,7,5,4,1,3,5,1,4,1,7,2,6,4,4,6,2,4,4,4,4,5,3,7,6,4,4,2,4,5,4,5,4,6,2,4,4,4,4,4,4,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3956,95,95, , , , , , , , , , , , , ,1,4,4,5,3,2,5,1,7,2,6,4,4,3,4,4,4,4,4,4,4,3,4,3,4,4,4,1,6,3,5,2,4,4,4,3,4,5,3,4,4,3,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3957,96,96, , , , , , , , , , , , , ,1,4,4,4,6,4,6,1,7,4,7,1,7,4,6,4,1,4,5,4,1,4,7,4,7,4,1,4,7,4,6,7,2,4,1,4,5,4,7,4,6,4,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3958,97,97, , , , , , , , , , , , , ,1,7,1,4,1,4,4,1,7,1,7,1,7,7,1,7,1,1,7,7,1,4,5,6,3,7,3,4,5,7,4,4,4,7,2,7,4,2,5,4,4,4,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3959,98,98, , , , , , , , , , , , , ,1,5,3,6,4,2,4,3,6,2,7,2,6,3,3,5,2,3,5,5,2,4,4,3,3,5,3,2,6,5,4,5,4,2,6,6,3,3,5,4,6,5,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3960,99,99, , , , , , , , , , , , , ,1,3,3,2,6,4,4,1,4,2,5,3,7,2,6,6,7,2,7,5,6,6,6,7,5,5,5,1,7,4,3,6,1,6,2,7,2,6,3,3,6,5,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3961,100,100, , , , , , , , , , , , , ,1,5,5,6,6,2,5,1,7,1,6,3,6,6,3,6,1,3,3,6,2,5,6,5,3,5,1,3,5,6,3,3,3,5,2,2,5,3,5,5,2,6,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3962,101,101, , , , , , , , , , , , , ,1,2,4,5,5,3,3,5,5,4,5,3,5,3,5,3,3,3,4,3,4,3,5,3,3,3,5,3,3,5,5,6,4,2,3,5,4,3,3,5,4,5,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3963,102,102, , , , , , , , , , , , , ,1,4,6,3,5,1,7,1,7,1,7,2,6,4,3,3,5,2,6,6,2,4,4,2,6,5,3,4,5,3,5,4,4,2,6,4,4,5,3,3,5,2,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3964,103,103, , , , , , , , , , , , , ,1,3,5,7,1,2,6,4,4,3,5,5,5,4,1,4,4,4,3,4,4,5,5,5,3,4,4,3,4,3,3,4,4,2,5,3,4,3,6,3,4,5,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3965,104,104, , , , , , , , , , , , , ,1,7,3,4,4,3,5,1,7,2,6,1,6,2,5,6,1,2,6,7,2,4,3,3,5,7,2,2,6,2,6,4,4,4,4,3,5,7,1,3,5,2,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3966,105,105, , , , , , , , , , , , , ,1,3,5,6,3,2,5,1,7,1,7,2,6,4,4,4,1,4,2,4,2,5,6,5,6,6,1,4,6,4,6,5,4,7,1,4,4,4,7,4,6,4,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3967,106,106, , , , , , , , , , , , , ,1,4,3,5,3,3,4,1,7,2,6,3,5,5,2,4,4,2,5,5,3,2,5,2,6,2,6,2,6,6,3,6,2,6,3,6,1,6,5,3,5,5,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3968,107,107, , , , , , , , , , , , , ,1,2,6,4,2,1,4,1,7,1,7,2,6,3,4,6,1,3,4,6,2,4,5,3,5,1,6,4,4,5,3,3,4,7,4,1,7,4,5,4,6,2,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3969,108,108, , , , , , , , , , , , , ,1,6,4,1,2,3,5,1,7,1,7,6,7,1,5,4,3,3,5,4,1,2,7,1,6,1,6,1,7,4,2,5,2,6,1,4,2,2,7,3,5,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3970,109,109, , , , , , , , , , , , , ,1,6,3,5,3,3,4,7,1,1,7,1,5,2,5,2,4,1,5,3,1,5,6,5,5,5,4,1,7,1,6,7,1,6,1,4,1,7,5,6,5,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3971,110,110, , , , , , , , , , , , , ,1,6,5,5,1,4,3,1,4,2,4,2,5,4,4,7,1,4,5,4,4,7,7,3,3,4,3,3,4,7,1,7,1,3,5,5,5,7,1,4,3,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , 
0, , , , , , , , , , ,3972,111,111, , , , , , , , , , , , , ,1,5,4,6,2,3,3,1,7,1,3,6,7,1,5,4,3,2,5,4,1,3,6,2,3,4,4,2,6,5,3,5,4,6,2,5,5,3,4,5,3,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , 
