V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,ES,Intro1,IntroT_1,IntroT_2,IntroT_3,IntroT_4,Intro2,Q70_1,Q48,TPT_1,TPT_2,TPT_3,TPT_4,FDD_1,Q49,FDT_1,FDT_2,FDT_3,FDT_4,IntrUn,Un1,Un2,Mot,Q52,HI1_1,HI2_2,HI3_3,HI4_4,HI5_5,HI6_6,HI7_1,HI8_2,VI1_3,VI2_5,VI3_5,VI4_6,VI5_7,VI6_8,VI7_1,VI8_2,HC1_3,HC2_4,HC3_5,HC4_6,HC5_6,HC6_6,HC7_6,HC8_6,VC1_6,VC2_6,VC3_6,VC4_6,VC5_6,VC6_6,VC7_6,VC8_6,E1,E2,E3,E4,E5,TrustStran,TrustRand,Trust1,Trust2,Trust3,Trust4,PARH1,PARH2,PARH3,PARH4_1,PARH4_2,PARH4_3,PARH4_4,yearborn,gender,grewup,knownother,LocationLatitude,LocationLongitude,LocationAccuracy,,HI2_2
R_3PuesMIyqNXHB73,Default Response Set,Anonymous,,,130.241.238.111,0,11/11/15 07:40,11/11/15 08:28,1,1,1,0,0,58.856,0,1,,,,,,,,1,0,0,10.354,0,1,9,9,"Lite fí«ngarnas dilemma í_ver det hela. Jag valde att avsí_tta 20 kr, dí« detta í_r hí_lften av min budget och kí_nns som en lagom risk (ifall de í_vriga inte avsí_tter ní«gt). Jag tror att í_vriga tí_nker pí« samma sí_tt och dí_rfí_r ví«gar jag inte chansa pí« att sí_tta í_ver mer pengar till potten. ",1,9,4,3,3,7,9,7,9,6,9,6,8,1,8,7,3,8,5,8,8,7,7,7,3,9,2,1,7,1,8,1,5,1,0,0,0,1,8,10,3,2,1,2,2,"Jag tror att den fí_rsí_ker visa att ifall alla litar pí« varandra och agerar dí_refter sí« fí«r alla det bí_ttre. Dessví_rre, pga assymmetrin mellan oss och att de flesta av oss í_r risk averse, sí« ví«gar inte alla ge sin fulla tillit till okí_nda personer. Ifall mina tbí« gruppmedlemmar och jag hade avsatt 40 kr var sí« hade alla fí«tt det bí_ttre. Dock, eftersom vi inte kí_nner varandra, misstí_nker jag att de andra avsatte max 20 kr om inte mindre.",nej,6,2,5,2,71,1,Stockholm,0,57.71670532,11.96670532,-1,,1
R_3R4sWOutkv6g0Le,Default Response Set,Anonymous,,,130.241.219.253,0,4/13/16 11:06,4/13/16 11:27,1,1,1,0,0,65.557,0,1,,,,,,,16,1,17.195,17.195,22.19,1,1,9,1,Jag valde att bidra med 16 kr fí_r att ligga mitt e mellan. Om jag hade bidragit med 40 kr dí« hade gruppen tjí_nat i helhetsperspektiv men om jag bidrar med 0 dí« bidrar jag med ingenting till gruppen. Tanken var att jag skall bidra bí«de till gruppen och behí«lla lite till mig sjí_lv. ,1,3,6,7,8,9,3,9,5,3,5,1,4,4,5,3,5,6,9,8,7,6,8,4,6,1,3,3,5,2,8,9,1,1,0,0,0,0,3,5,3,2,1,1,2,Studien fí_rsí_kte visa hur hí_nger enskilda personligheter ihop med beteende i olika grupper eller gentemot andra mí_ssnikor. T.ex om en sní_ll mí_nniska kommer inte tí_nka sí« mycket pí« sina egna prefferenser/vilja jí_mfí_rt med en kaxig och tí_vlingsinriktad som kommer ví_lja sin egen nytta/intressen framfí_r familjens/slí_ktens/ví_nners vilja. ,nej,9,5,9,5,73,2,"Sverige, Gí_teborg",0,57.71670532,11.96670532,-1,,3
R_3rZmIG1dS1eM1uC,Default Response Set,Anonymous,,,130.241.236.37,0,11/12/15 07:29,11/12/15 08:27,1,1,1,0,0,199.839,0,1,0,1,4.891,4.891,9.08,1,,,,,,,1,9,1,Osí_ker pí« vad jag skulle ví_lja sí« valde en extrem och maximerade mitt fí_rví_ntade ví_rde.,1,5,1,6,7,9,2,5,6,3,6,3,1,1,2,6,3,9,7,8,8,7,9,9,7,4,5,7,5,3,5,4,5,2,4,4,0,1,8,10,1,2,2,2,2,Jag gissar att den fí_rsí_ker visa hur bení_gna mí_nniskor í_r att bidra till det gemensammas bí_sta ní_r det inte med sí_kerhet pí« ett direkt sí_tt innebí_r det bí_sta fí_r í_n sjí_lv som person,nej,9,7,3,7,70,1,"Kungí_lv, Sverige",0,57.71670532,11.96670532,-1,,10
R_3sAkiSba2QDtioD,Default Response Set,Anonymous,,,130.241.14.241,0,11/11/15 07:49,11/11/15 08:29,1,1,1,0,0,83.897,0,1,24,1,8.67,8.67,10.962,1,,,,,,,1,9,9,Brist pí« tid,1,7,7,9,7,5,3,8,6,7,7,6,7,4,2,6,9,9,8,9,9,5,8,9,7,8,2,8,6,5,8,8,8,1,1,2,0,0,1,6,3,3,1,1,2,"Den fí_rsí_ker visa om mí_nniskors fí_rhí«llningssí_tt till varandra, den fí_rsta delen (antar jag) handlar om hur jag handlar gentemot andra mí_nniskor och hur jag ser pí« de, om jag kan lita pí« dem osv,  medan den andra delen handlar nog om hur jag ser pí« andra, i syfte att fí_rsí_kra jí_mfí_ra dessa.",nej,2,4,2,4,64,2,"Landskrona, Sverige",0,57.71670532,11.96670532,-1,,4
R_3suKEmebCuDhdHy,Default Response Set,Anonymous,,,130.241.223.183,0,11/11/15 07:50,11/11/15 08:38,1,1,1,0,0,62.287,0,1,40,1,6.062,6.062,9.285,1,,,,,,,1,9,1,"Jag ví_gde chansen att jag skulle vara den enda som behí_ll alla pengar och att alla skulle bidraga med allt till gruppens pot. Jag kunde inte se sí« mí«nga parametrar som jag kunde fí_rutspí« med ní«gon form av exakthet och valde dí« att ví_ga solidaritet mot egoism. Dí« fí_redrog jag chansen att bidraga en liten summa till gruppen framfí_r chansen att ev fí« en store pott, dí« det tidigare bidrar till flest antal mí_jliga positiva utgí«ngar. #Alturism :)",1,8,3,7,7,8,6,4,6,2,5,2,1,1,2,2,9,9,6,9,7,6,9,8,9,3,2,3,7,2,7,7,1,4,1,1,0,1,8,9,1,2,3,2,2,jag kan tí_nka mig att den fí_rsí_ker undersí_ka hur attityder till mí_nniskor pí«verkar ví«rt beslutsfattande. Vad fí_r attityder som kan ligga till grund fí_r tankemí_nster som stí_djer det ena eller andra fí_rfarandet och hur man ser pí« gruppens vs individens vinning.,att den kanske syftar mer till att samla data om hur mí_nniskor tí_nker om vad de har varit med om och hur de I efterhand argumenterar fí_r sitt agerande. Ev. hur man kan anví_nda sig av detta i framtida forskning eller marknadsfí_ringssyfte.,3,5,3,5,67,1,"Stenungsund, Sverige",0,57.71670532,11.96670532,-1,,11
R_51nTAOa6xlXaVXz,Default Response Set,Anonymous,,,130.241.192.25,0,4/14/16 07:34,4/14/16 08:37,1,1,1,61.726,68.791,145.346,2,1,40,1,3.681,3.681,6.297,1,,,,,,,1,9,9,"Jag valde att ge hela min summe, fí_r att dra ett strí« till stacken (jfr existentialistisk filosofi, ""skapande av ví_rden"", ""flockmoral"" osv); dra ett strí« till stacken med avseende pí« att bidra till att en norm etableras, en norm som i detta fallet innebí_r att í_msesidighet och tillit maximerar utfallet fí_r samtliga parter, med andra ord ett plussummespel. Det handlar alltsí« om att hjí_lpa till att sí_tta normen som jag anser í_r att fí_redra, och med tanke pí« faktumet att det í_msesidiga samarbetet i detta fall var ett plussummespel sett till utfall, í_r det fí_r mig sjí_lvklart att den normen í_r att fí_redra, framfí_r den rakt motsatta normen. Den rakt motsatta normen skulle alltsí« innebí_ra att var och en inte valde att bidra till gruppen í_verhuvudtaget, pga risk-avoghet (risk-aversion) kombinerat med rent egenintresse. Givetvis kan mitt beteende ocksí« anses vara styrt av egenintresse (í_ven om fí_rdelarna fí_r gruppen í_kade sí« skulle ju det ideala utfall, som jag fí_rsí_kte í«stadkomma genom att dra mitt strí« till stacken till normen om det í_msesidiga beroendet fí_r allas bí_sta, de facto ocksí« í_ka mina egna fí_rdelar) men det finner jag vara relativt ointressant i sammanhanget. Det enda en individ kan gí_ra fí_r att fí_rí_ndra normen, í_r att sjí_lv agera motsatt den rí«dande norm (i detta fallet det irrationella egenintresset det skulle inneburit att inte donera 0 kr till gruppen), pí« sikt sprider sig fí_rhoppningsvis det beteendet. ",1,8,5,6,6,9,3,6,9,7,5,5,1,2,5,2,4,8,2,4,8,8,4,3,2,1,1,5,3,2,9,5,1,1,0,0,0,0,5,6,3,3,2,2,2,"Dels hur bení_gna mí_nniskor í_r till risk-aversiva handlingar fí_r gruppens och í_ven sitt eget bí_sta, annorlunda uttryckt ett mí«tt pí« tillit. De fí_ljande frí«gorna berí_rde mer sí«dant som altruism, relativ inkomst och interdependens och i vilken utstrí_ckning mí_nniskor kí_nner det, och jag fick inte intrycket av att sjí_lva experimentet med doneringen av 40 kronor skulle kunna ge sí« mycket rí_n kring sí«dana fenomen; detta dí« jag ju omí_jligt kunde veta hur villiga mina gruppmedlemmar var att ta en risk, och gí_ra uppoffringen fí_r att hela gruppen inklusive de sjí_lva skulle fí« det bí_ttre. Dí_rmed sí« gick det inte att kalkylera med hur mycket jag skulle ha i relation till dem efter allokeringen, dí_rmed kom jag att bortse frí«n den aspekten ní_r jag fattade mitt beslut och baserade det endast pí« vad som gagnade mig och gruppen mest (se mitt resonemang om normsí_ttande). Dessutom tror jag det bidrog till att jag rationellt fí_rkastar alla tendenser till interpersonell jí_mfí_relse i frí«ga om inkomst, standard osv, som rakt irrationella och destruktiva, varfí_r jag kanske undvek att alls fundera í_ver hur mycket jag skulle fí« i relation till mina gruppmedlemmar, och hur jag skulle reagera pí« diverse ojí_mlika fí_rdelningar.  ",Nej,5,9,6,2,78,1,"Hindí«s, Sverige",0,57.71670532,11.96670532,-1,,2
R_56hDI0eiXF6MZsl,Default Response Set,Anonymous,,,130.241.3.41,0,4/14/16 08:50,4/14/16 11:19,1,1,1,0,0,56.01,0,1,,,,,,,40,1,26.487,26.487,29.472,1,1,5,1,"Jag missfí_rstod instruktionerna, insí«g jag nu",1,7,5,6,5,3,7,4,3,5,3,4,5,2,7,1,6,7,5,9,5,6,5,5,3,2,6,6,7,6,4,5,5,1,0,0,0,0,5,5,3,3,3,2,2,Ingen aning,Nej,9,7,9,7,68,1,"Gí_teborg, Sverige",1,57.71670532,11.96670532,-1,,2
R_7V3AaBc1kiHRjIl,Default Response Set,Anonymous,,,130.241.223.194,0,4/13/16 10:01,4/13/16 11:29,1,1,1,0,0,106.496,0,1,,,,,,,40,1,25.808,25.808,33.897,1,1,9,1,"Det í_r ganska enkelt egentligen - om detta hade varit en riktig grupp med riktiga mí_nniskor sí« hade jag ju gí_rna sett att allt delas lika, att alla bidrar med lika mycket tjí_nar lika mycket. Det kí_ndes helt enkelt oschyst att inte bidra med den maximala summan i och med att ní«gon annan skulle kunna fí_rlora medan jag tjí_nade. ",1,9,2,3,9,8,8,7,4,1,1,2,3,1,2,2,2,9,9,8,9,8,9,9,6,3,3,1,8,1,5,4,2,1,1,1,0,1,7,10,3,2,3,2,2,"Att med hjí_lp av frí«gor om min uppfattning av mitt ""jag"" med fokus pí« sjí_lvstí_ndighet vs kollektivitet fí_rsí_ka kartlí_gga en statistik som man sedan kopplar till problemlí_sningen fí_r att hitta typiska mí_nster och samband. ","Tí_nkte fí_rst att studien skulle involvera kontakt med andra i min ""grupp"" och att det skulle hí_nda ""pí« riktigt"", men fattade snabbt att det inte var fallet.",3,4,2,4,71,2,"Tartu, Estland",0,57.71670532,11.96670532,-1,,12
R_8k9NuYXfSACryYV,Default Response Set,Anonymous,,,130.241.218.148,0,4/14/16 07:32,4/14/16 08:20,1,1,1,0,0,49.419,0,1,,,,,,,24,1,15.5,15.5,21.449,1,1,4,5,der verkar logiskt,1,5,4,9,5,4,4,6,4,2,5,4,5,4,3,2,8,6,6,9,7,7,5,7,6,8,6,4,6,4,8,4,7,1,1,0,0,1,5,8,3,3,3,2,2,lire av sjí_lvkí_nnedom och hur vi tí_nker vi mí_te med frí_mlingar,att den ska vara komplicerad,7,7,9,7,26,2,gí_teborg sverige,0,57.71670532,11.96670532,-1,,1
R_9FYonhE6FRPTCj7,Default Response Set,Anonymous,,,130.241.192.25,0,4/13/16 08:47,4/13/16 09:16,1,1,1,0,0,51.453,0,1,12,1,10.91,10.91,13.496,1,,,,,,,1,9,1,jag tror att alla andra skulle ge 0 kr o dí_rfí_r tí_nkte bidra sí« lite som mí_jligt men í_ndí« fí_rsí_ka fí« pengar sjí_lv,1,5,9,2,9,9,7,9,6,7,9,7,7,5,9,8,4,6,4,9,2,5,6,8,9,6,2,1,1,6,1,6,6,1,0,0,0,0,1,8,2,1,3,1,2,Den handlar spelteori. Hur mí_nniskor skulle reagera i en situation dí_r de kan vinna mest om de inte bidrar eller om de ví_ljer gruppens bí_sta,nej,6,5,6,7,71,2,"Montevideo, Uruguay",1,57.71670532,11.96670532,-1,,6
R_AdsyRYfwyUEexOx,Default Response Set,Anonymous,,,130.241.219.228,0,4/14/16 08:50,4/14/16 11:32,1,1,1,0,0,142.355,0,1,,,,,,,10,1,16.846,16.846,18.795,1,1,9,1,Jag ville bidra till gruppen pott fí_r att det kunde í_ka min belí_ning. Samtidigt vet jag att de andra i gruppen har motiv att behí«lla sina pengar och inte bidra. Dí_rfí_r valde jag att bidra med ett litet belopp istí_llet fí_r inget alls.,1,9,8,3,6,6,8,9,7,9,9,6,8,6,9,8,2,8,6,9,7,7,8,9,8,6,8,8,6,7,7,2,9,1,0,0,0,0,3,8,2,3,2,1,2,"Jag tror att studien fí_rsí_ker visa att ví«ra handlingar avgí_rs av uppfattningen om hur vi tror att andra kommer att handla. Om jag inte litar pí« frí_mlingar och tror att dem i fí_rsta hand bryr sig om sitt egenintresse och blir satt i en grupp med frí_mlingar vars beslut kommer att pí«verka mitt ekonomiska utfall, sí« í_r jag mindre bení_gen att ta en risk jí_mfí_rt med om det var personer i gruppen som jag kan lita pí« och som jag tror inte bara ser till sitt eget bí_sta.",nej,9,6,2,6,73,2,Gí_teborg Sverige,0,57.71670532,11.96670532,-1,,5
R_Asv0jNOg9mjoQLL,Default Response Set,Anonymous,,,130.241.222.200,0,4/14/16 07:36,4/14/16 08:18,1,1,1,32.532,34.494,36.773,2,1,40,1,4.552,4.552,6.223,1,,,,,,,1,9,1,Kí_ndes najs att ge 40kr.,1,6,7,8,8,7,2,8,7,7,8,6,9,7,6,6,3,3,4,5,3,2,5,3,3,3,6,4,3,6,3,3,4,1,1,1,0,0,4,6,2,2,2,1,2,Kollektivets bí_sta vs individens bí_sta.,nej,7,9,6,2,72,1,Ví_stra Frí_lunda i Sverige,0,57.71670532,11.96670532,-1,,4
R_b2cFz9pDdQD96Rv,Default Response Set,Anonymous,,,130.241.223.122,0,4/13/16 07:51,4/13/16 08:28,1,1,1,0,0,74.282,0,1,40,1,7.395,7.395,9.83,1,,,,,,,1,9,1,"Dí« summan  inte var sí_rskilt hí_g valde jag att satsa alla mina pengar i hopp om att í_ven de andra gruppmedlemmarna gjorde det samma. Det gav en chans pí« en maxmal vinst, dí_r summan som riskerades att fí_rloras kí_ndes fí_rsumbar",1,5,1,5,6,8,5,5,6,3,3,4,1,1,6,7,5,7,7,9,5,5,8,6,7,3,5,5,3,5,5,1,5,1,0,0,0,0,6,8,1,3,1,1,2,"Hur bení_gna folk í_r pí« att lita pí« andra mí_nniskors vilja att hjí_lpa varandra, samt hur bení_gna folk í_r att fí_rsí_ka maximera sin egen vinst/ví_lbefinnande utan att tí_nka pí« andra. Sí_rskilt avseende mí_nniskor som personerna inte kí_nner eller har ní«gon relation till",nej,2,4,4,3,69,1,"Gí_teborg, Sverige",0,57.71670532,11.96670532,-1,,10
R_bl2gCVYUnbj1gUt,Default Response Set,Anonymous,,,130.241.220.53,0,4/13/16 11:07,4/13/16 11:24,1,1,1,0,0,72.136,0,1,7,1,8.987,8.987,10.768,1,,,,,,,1,9,1,"Jag ville bidra med sí« lite som mí_jligt, men inte 0 kr. Av instruktionerna framgick inte vad som skulle hí_nda om jag endast bidrog med en liten summa pengar (bara vad som hí_nder om jag bidrar med mindre í_n 40 kr). Jag ville dí_rfí_r vara ní_rmare 0 kr fí_r att se om det gí_r det mí_jligt att tjí_na mer pengar í_n om jag bidragit med 40 kr. Ren nyfikenhet, alltsí«. Detta eftersom jag inte heller tror att alla andra i gruppen skulle ha bidrafgit med 40 kr vardera, och dí_rfí_r skulle jag inte tjí_na pí« att bidra med 40 kr. ",1,3,6,1,5,9,8,8,9,6,8,6,9,6,6,9,1,8,5,6,8,3,6,6,8,1,1,2,2,3,5,1,4,3,1,1,0,0,8,10,1,2,2,2,2,"Jag tror att studien vill visa dels i vilken utstrí_ckning vi í_r villiga att satsa ví«ra egna tillgí«ngar fí_r att gruppen ska vinna pí« det, dels hur mycket vi litar pí« att de andra i gruppen har eller inte har samma avsikter. ",nej. ,3,4,9,3,75,2,"Gí_vle, Sverige",0,57.71670532,11.96670532,-1,,3
R_byAPLkNfx7VTSVn,Default Response Set,Anonymous,,,130.241.223.122,0,4/13/16 08:52,4/13/16 09:29,1,1,1,0,0,54.693,0,1,31,1,4.471,10.572,12.1,4,,,,,,,1,7,5,Jag anser att om alla i gruppen skulle bidra med en mellanhí_g summa sí« skulle alla i gruppen pí«verkas positivt. í‹r man kollektivt medveten om att man tjí_nar pí« att bidra tillsammans sí« tror jag att man skulle bidra med en stí_rre summa.,1,7,5,6,6,5,3,5,5,6,3,6,4,1,5,1,8,8,5,8,7,5,7,6,6,3,4,7,6,4,7,4,5,3,0,1,0,1,4,7,3,2,3,2,2,Jag tror att detta handlade om folks vilja att dela med sig samt ta eventuella finansiella risker. Kanske fí_r att se om mí_nniskor ví«gar riskera sitt kapital í_ven om de inte vet om de kommer att sjí_lva bli gagnade eller ej?,"Smí_rre misstankar hade jag kring huruvida studien verkligen pí«verkas av deltagarna eller ej, men det í«terstí«r att se i slutí_ndan. Kanske smí« tvivel kring hur jag fí_rstod frí«gorna rí_tt eller ej.",9,5,2,5,74,2,"Gí_teborg, Sverige",0,57.71670532,11.96670532,-1,,2
R_C8lBMRH2wiu0AO5,Default Response Set,Anonymous,,,130.241.238.55,0,11/10/15 09:31,11/10/15 10:21,1,1,1,0,0,75.959,0,1,,,,,,,20,1,9.721,9.721,14.412,1,1,9,1,"Avví_gning mellan gruppnytta och egenitresse, samt tillit.",1,8,6,9,9,7,5,7,5,2,6,5,6,2,6,2,5,8,5,6,6,5,7,6,7,1,2,3,7,6,2,4,5,3,3,3,0,1,6,7,1,2,3,2,2,Hur ví«ra uppfattningar om individ/grupp/tillit pí«verkar ví«ra ekonomiska beslut. /  / Genom att faktiskt betala utfallet av experimentet í_r det sannolikt att jag pí« ett í_rligt sí_tt reflekterar í_ver gruppnytta och egennytta. Sedan testas min personlighet/attityd genom formulí_rfrí«gor.,"Jag fí_rví_ntade mig ett experiment dí_r jag gí_r ett antal ekonomiska beslut utifrí«n vissa regler, kanske i grupp. Misstankar eller tvivel vet jag ej.",3,3,5,4,70,1,"Trollhí_ttan, Sverige",0,57.71670532,11.96670532,-1,,3
R_CmBVV3NEtep7s4h,Default Response Set,Anonymous,,,130.241.13.157,0,4/13/16 10:00,4/13/16 11:23,1,1,1,0,0,62.916,0,1,,,,,,,0,1,14.24,14.24,17.804,1,1,9,1,Jag kí_nner ingen av gruppmedlemmarna och har dí_rfí_r ingen anledning att í_ka 'gruppens' totala fí_rtjí_nst utan sí_tter migsjí_lv fí_rst. Fí_r att det ska bli bí_st fí_r gruppen mí«ste vi alla bidra med ví«r totala summa men har vi ingen kommunikation med varandra kommer ingen att vilja ge bort sitt maxbelopp. Sí_tter mig dí_rmed i en sí_ker sists och ger 0 kr fí_r att eventuellt ta del av de andras bidrag,1,7,8,3,8,5,8,8,7,1,7,2,7,1,7,6,4,9,5,8,7,6,4,6,9,2,6,1,2,2,6,2,8,1,1,1,0,0,5,9,3,2,1,2,2,"Om individiuell egennytta gí«r í_ver gruppens bí_sta, hur villiga vi í_r att sammarbeta samt instí_llning till andras prestationer och konkurrens vs samarbete/harmoniet /  / Bidragsí_vningen visar hur mycket vi í_r villiga att ge upp av ví«r egen fí_rmí_genhet fí_r att kunna gynna gruppens totala fí_rmí_genhet, hint till egoism. /  / De í_vriga frí«gorna visar sammarbetsniví«, í«sikter om konkurrens och ger en enkel bild av vad fí_r storts mí_nniska/personlighet vi har /  / ",nej,5,3,5,3,71,1,Linkí_ping,0,57.71670532,11.96670532,-1,,5
R_cwoN1tYLLBveKPv,Default Response Set,Anonymous,,,130.241.219.253,0,4/13/16 07:49,4/13/16 08:22,1,1,1,0,0,64.572,0,1,,,,,,,40,1,14.189,39.559,41.174,2,1,9,1,"Jag vet att taktiken att ge allt antagligen inte kommer att fungera, dí« de andra kanske chansar pí« att ge 0 och fí« sí« stor utbetalning som mí_jligt. Men jag fí_rlorar hellre pengar till dem, dí« de kanske í_ndí« behí_ver pengarna mer í_n vad jag just nu gí_r.",1,7,2,6,8,2,7,5,6,5,6,6,6,1,6,6,7,8,9,3,8,3,4,2,2,2,2,2,7,8,3,2,1,1,0,2,0,2,3,3,2,1,2,1,2,Hur tillit till frí_mlingar pí«verkar beslut om sammarbete.,"Misstí_nker att de kommer lí_gga 0-10, och hoppas jag lí_gger 40.",6,2,6,2,70,1,"Ví_rnamo, Sverige",0,57.71670532,11.96670532,-1,,12
R_D2bbY4DBlEIitgd,Default Response Set,Anonymous,,,130.241.220.53,0,4/13/16 07:48,4/13/16 08:26,1,1,1,0,0,66.916,0,1,,,,,,,40,1,9.296,23.832,30.199,3,1,9,1,Fí_rhoppningsvis sí« kommer ní«gon annan i gruppen bidra men í«tminste ní«gon summa sí« att jag kan gí« plus samtidigt som dom andra ocksí« gí_r det.,1,7,8,5,8,7,7,7,6,7,7,6,4,3,6,5,7,8,7,9,9,5,9,9,8,3,8,9,6,6,7,7,5,3,2,2,0,0,6,8,3,3,2,1,2,"Denna studiefí_rsí_kte ví_l pí«peka att ibland fí«r man chans att svika gruppen och gí« i mer vinst í_n andra, ibland kan man lura frí_mlingar fí_r att gí« i vinst ocksí«. Allt beror pí« om man kan lita personen pí« andra sidan skí_rmen med sina pengar eller inte. Typ í«t det hí«llet. / Det visades med uppgiften och de frí«gorna vi fick.",nej,2,4,2,4,73,1,"Gí_teborg, Sverige",0,57.71670532,11.96670532,-1,,5
R_Do8zUPLqolk2DxD,Default Response Set,Anonymous,,,130.241.223.236,0,4/13/16 10:00,4/13/16 11:24,1,1,1,0,0,93.565,0,1,40,1,5.633,5.633,14.036,1,,,,,,,1,9,1,"Innan experimentet var jag instí_lld pí« att vara fí_rsiktig och undvika risker, vara risk-averse, dí« jag upplever att det í_r mer irriterande att fí_rlora pengar í_n att missa en vinst. Det handlade dock inte om en sí_rskilt stor summa sí« dí« kí_nde jag mig trygg att chansa. Och alla pengar som investeras blir mer ví_rda om man donerar dem. ",1,9,5,5,5,9,5,8,9,9,8,9,5,2,6,1,3,5,6,2,6,5,7,8,8,3,3,1,8,5,8,5,6,5,5,5,0,4,4,4,3,3,3,1,2,"Hur ví«ra attityder styr till vilken mí«n vi litar pí« andra i en situation dí_r samarbete belí_nas sí« lí_nge alla gí_r det, men sí« fort det kommer free-riders straffas de som ville samarbeta. ","Nej, studien gick till sí« som jag fí_rví_ntade mig utifrí«n information jag har fí«tt om deltagarpoolen och den information jag fick idag innan experimentet bí_rjade. ",5,3,5,3,68,2,"Gí_teborg, Sverige",0,57.71670532,11.96670532,-1,,2
R_DStJMNWPC1TOvJL,Default Response Set,Anonymous,,,130.241.12.160,0,11/11/15 08:52,11/11/15 09:29,1,1,1,0,0,133.196,0,1,24,1,11.845,11.845,20.219,1,,,,,,,1,7,6,Det var lite mer enn halv,1,8,5,8,8,4,8,7,3,8,7,4,6,6,9,6,4,8,4,2,9,3,4,6,2,6,4,8,3,4,7,2,5,3,1,1,0,0,4,6,1,2,1,1,2,Denna studie fí_rsí_kte att visa om mí_nniskor tror att de í_r del av en sí_mhalle (familie eller andra) and if they are supportive and look after others they are close to or otherwise. ,nej,5,2,5,3,66,2,"USA, Washington",12,57.71670532,11.96670532,-1,,2
R_eb7ysH5aprhuJ7f,Default Response Set,Anonymous,,,130.241.223.122,0,4/13/16 09:59,4/13/16 11:24,1,1,1,0,0,55.287,0,1,31,1,13.767,13.767,24.428,1,,,,,,,1,7,7,jag tí_nkte att bidra sí« mycket som mí_jligt till gruppen att alla fí«r en stí_rre pott men í_ndí« behí«lla en liten summa sjí_lv ifall dem andra í_r ego :),1,2,7,5,6,9,4,9,7,3,7,3,5,3,5,4,6,9,7,7,8,9,5,7,5,1,2,2,9,1,9,5,7,1,0,6,0,3,6,8,3,2,1,1,2,"hur man tí_nker kring andras fí_rdomar och givmildhet, tí_nkar man pí« sin egna vinning frí_mst eller ser man pí« det stora hela",nej,3,5,5,4,61,2,í_ckerí_ sverige,0,57.71670532,11.96670532,-1,,4
R_eKfvtbNfSwqLMCR,Default Response Set,Anonymous,,,130.241.12.246,0,11/10/15 08:02,11/10/15 08:25,1,1,1,0,0,29.568,0,1,,,,,,,40,1,8.517,8.517,44.718,1,1,9,1,Gyllene regeln,1,5,3,2,8,7,8,5,9,6,2,6,2,1,8,3,4,5,7,8,4,7,3,7,7,5,5,9,5,6,4,4,8,5,0,0,0,1,6,8,3,2,3,2,2,"Problemet med ""free-riders"" i ekonomi, och vilka ví_rderingar som styr ""free-riders"" respektive de som ví_ljer det allmí_nnas bí_sta /  / ",Nej,6,2,5,2,69,1,"Umeí«, Sverige",0,57.71670532,11.96670532,-1,,11
R_p5DB4BHZO3IONrP,Default Response Set,Anonymous,,,130.241.219.172,0,11/11/15 08:51,11/11/15 09:28,1,1,1,0,0,140.433,0,1,,,,,,,30,1,37.911,37.911,40.231,1,1,9,1,"Jag valde att utgí« ifrí«n min princip att behandla andra som du sjí_lv vill bli behandlad. Livet handlar inte endast om pengar, det gí_ller att tí_nka stí_rre och mer kollektivt. MEN samtidigt sí« har du sjí_lv primí_rt ansvar fí_r din í_verlevnad och dí_rfí_r sí« behí_ll jag 10kr. Jag fí_rsí_kte handla utifrí«n mina principer och inte lí«ta pengar girighet komma i ví_gen.",1,9,3,5,9,8,6,6,8,2,5,2,2,2,7,5,6,7,4,7,5,6,2,8,7,1,6,3,6,2,1,5,3,2,1,1,0,0,3,9,2,1,2,1,2,Den testade hur mí_nniskor gí_r beslut ní_r det involverar frí_mlingar. Det testar ens mí_nnsikosyn. Om man litar pí« mí_nniskor man inte kí_nner och om man í_r villig att hjí_lpa till. Den fí_rsí_ker visa med hjí_lp av enkí_t och huruvida man gav bort ní«gra pengar (fí_r att man tror gott om ondra och hoppas de lí_gger in ní«got sjí_lva.) och fí_rsí_ker se ifall dessa tví« handlingar matchar - fí_r det blir lí_tt sí« att det man vill visa/sí_ger inte í_r det man inerst inne tí_nker. ,"vad menas med ""min grupp""? - arbetet, dans, ví_nner? Beror mkt pí« vilken grupp det handlar om",4,4,4,4,74,2,"Kroatien, Serbien, Sverige (7í«r ní_r jag kom hit)",0,57.71670532,11.96670532,-1,,11
