V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,ES,Intro1,IntroT_1,IntroT_2,IntroT_3,IntroT_4,Intro2,Q70_1,Q48,TPT_1,TPT_2,TPT_3,TPT_4,FDD_1,Q49,FDT_1,FDT_2,FDT_3,FDT_4,IntrUn,Un1,Un2,Mot,Q52,HI1_1,HI2_2,HI3_3,HI4_4,HI5_5,HI6_6,HI7_1,HI8_2,VI1_3,VI2_5,VI3_5,VI4_6,VI5_7,VI6_8,VI7_1,VI8_2,HC1_3,HC2_4,HC3_5,HC4_6,HC5_6,HC6_6,HC7_6,HC8_6,VC1_6,VC2_6,VC3_6,VC4_6,VC5_6,VC6_6,VC7_6,VC8_6,E1,E2,E3,E4,E5,TrustStran,TrustRand,Trust1,Trust2,Trust3,Trust4,PARH1,PARH2,PARH3,PARH4_1,PARH4_2,PARH4_3,PARH4_4,yearborn,gender,grewup,knownother,LocationLatitude,LocationLongitude,LocationAccuracy,,HI2_2
R_3PRfHj6tEGeBqQG,Default Response Set,Anonymous,,,130.236.248.214,0,11/3/15 16:12,11/3/15 16:26,1,1,1,0,0,41.88,0,1,40,1,0,0,7.289,0,,,,,,,1,9,1,Go big or go home! Plus att man vill ju inte va osk_n.,1,9,8,3,9,7,9,9,8,9,8,8,8,7,8,8,2,7,4,2,9,7,9,7,7,1,2,2,3,2,8,2,6,1,0,1,0,0,8,8,3,3,1,2,2,"Hur f_rtroende f_r andra m_nniskor, fr_mlingar och n_ra, p‘verkar ens beslut. Om man som individ t_nker egoistiskt eller p‘ andra i sin grupp och vad det kan f‘ f_r f_ljder. ",nej,3,3,3,3,73,1,"Ästersund, Sverige",3,58.41670227,15.61669922,-1,,5
R_3PsOtR8tJh9Gypv,Default Response Set,Anonymous,,,130.236.248.204,0,11/4/15 11:05,11/4/15 11:32,1,1,1,0,0,67.462,0,1,,,,,,,40,1,0,0,5.886,0,1,9,9,"Jag valde att bidra med den summan f_r att jag anser att pengar inte _r det viktigaste i livet. Det viktigaste _r att dela med sig till andra. F_r mig _r det viktigare att dela med mig till andra, _ven om det inneb_r att jag sj_lv f‘r mindre. ",1,8,3,7,9,7,9,7,9,4,1,4,1,1,3,2,9,9,9,9,9,8,9,9,9,9,7,7,7,7,9,9,9,1,2,0,0,0,5,7,2,2,3,2,2,"Jag tror att denna studie ville unders_ka hur vinstdrivna vi m_nniskor _r och hur l‘ngt m_nniskor _r villiga att g‘ f_r att tj_na en ynklig vinst. Jag tror ocks‘ att den h_r studien f_rs_kte visa hur vi m_nniskor ser p‘ varandra och hur viktigt det _r att man _r ""b_ttre"" _n n‘gon annan. ",nej,3,4,5,4,77,1,"P‘lsboda, Sverige",5,58.41670227,15.61669922,-1,,11
R_3qP9jyf75vgtDNr,Default Response Set,Anonymous,,,130.236.248.213,0,11/3/15 11:35,11/3/15 11:54,1,1,1,0,0,75.483,0,1,24,1,7.688,7.688,10.805,1,,,,,,,1,9,5,Jag utgick fr‘n att era ber_kningar st_mde och d_rmed tog jag beslutet. Det verkade som att alla skulle tj_na p‘ om jag bidrog till en summa pengar oavsett. Men jag ville samtidigt vara s_ker p‘ att tj_na n‘got - allts‘ ifall n‘gon inte hade satt in sina pengar hade jag g‘tt vidare med 16 sp_nn.,1,6,3,2,7,7,8,7,6,7,7,3,8,3,5,7,4,8,6,7,7,7,6,8,9,2,3,2,5,3,6,4,6,1,0,0,0,0,8,9,3,3,3,2,2,"den f_rs_kte visa om det finns en korrelation mellan tillit, medm_nsklighet och individualism. —r du misst_nksam mot m_nniskan och hennes natur, har du mindre f_rv_ntningar p‘ m_nniskors samarbetsf_rm‘ga och v_lvilja. eller n‘t. ",inte innan,5,3,5,3,74,1,"Sk_vde, Sverige",2,58.41670227,15.61669922,-1,,11
R_4YMIYnqZupBZwHv,Default Response Set,Anonymous,,,130.236.248.220,0,11/3/15 15:10,11/3/15 15:22,1,1,1,0,0,54.754,0,1,,,,,,,40,1,0,0,25.099,0,1,9,1,"Jag valde den summan jag bidrog med p‘ grund av att jag hoppades att detta skulle ge h_gst avkastning till mig personligen, d‘ med tanke p‘ vad _ven de andra i gruppen skulle bidra med. Detta skulle f_r_ndras om det skulle finnas vissa institutioner/chans att tala med de andra personerna i gruppen.",1,7,7,7,5,8,7,7,7,6,4,5,4,6,6,8,5,5,5,6,7,5,7,6,5,4,6,7,7,4,8,5,6,1,0,0,0,0,6,8,1,2,3,2,2,Jag tror att denna studie f_rs_kte visa vad m_nniskor tror om andra m_nniskor. Om m_nniskor tror att m_nniskan till naturen _r sj_lvisk eller samarbetsvillig. —ven om man tror att dessa andra m_nniskor tror/litar p‘ sina kompisar eller ej. Intressant studie!,Jag hade vissa tvivel till denna studie d‘ 150 kronor f_r 15 minuters studie l‘ter som v_ldigt mycket pengar. D_rf_r k_ndes det ej som att denna studie skulle vara helt regelr_tt.,2,5,2,4,74,1,"Stockholm, Sverige",3,58.41670227,15.61669922,-1,,4
R_6JSFl1X1h7dARRn,Default Response Set,Anonymous,,,130.236.248.206,0,11/3/15 10:48,11/3/15 10:58,1,1,1,36.858,54.919,58.946,10,1,20,1,0,0,12.281,0,,,,,,,1,9,1,Blev stressad av tidspressen och hann inte t_nka genom riktigt hur jag ville g_ra. T_nkte att ett mittemellanv_rde borde ge mig ganska mycket pengar till lagom l‘g risk,1,7,8,5,7,9,2,7,9,6,7,6,3,1,5,3,5,7,9,8,7,9,8,7,9,1,2,7,5,3,6,1,3,2,4,4,0,0,5,8,3,3,3,2,2,Den f_rs_kte visa hur beslutsfattande n_r det g_ller pengar h_nger ihop med andra st_llningstaganden och v_rderingar hos personen som ska ta beslutet,nej,9,7,9,7,74,2,"Sala, Sverige",0,58.41670227,15.61669922,-1,,5
R_71UHcZTvCu8Anyp,Default Response Set,Anonymous,,,130.236.248.220,0,11/3/15 14:19,11/3/15 14:36,1,1,1,0,0,89.634,0,1,,,,,,,38,1,0,0,30.483,0,1,9,1,Jag t_nkte att det vore bra om alla gav 40 kr f_r d‘ blev det s‘ bra som m_jligt f_r hela gruppen. Sen gav jag lite mindre f_r att safea lite. Skillnaden upp till 40 kr var ju v_ldigt liten men det gjorde jag f_r att jag skulle kunna f‘ lite mer utan att gruppen p‘verkades s_rskilt mycket. ,1,8,7,2,7,8,8,5,8,7,8,9,8,4,6,9,4,8,6,8,8,6,6,8,9,2,2,6,5,2,3,6,3,2,1,0,0,1,8,9,1,2,1,2,2,Jag vill bara s_ga att jag inte varit med i en liknande studie men jag har h_rt talas om dem och vad utfallet oftast blir. Jag tror studien vill visa hur m_nniskan fungerar i sitt beslutsfattande och vid vilken gr_ns denne _r villig att se till gruppen eller sig sj_lv,nej,6,2,3,4,71,2,I Kuddby p‘ Vikbolandet utanf_r Norrk_ping,1,58.41670227,15.61669922,-1,,4
R_7NWhbpzjrAEqVJn,Default Response Set,Anonymous,,,130.236.248.203,0,11/4/15 11:04,11/4/15 11:18,1,1,1,0,0,76.694,0,1,,,,,,,40,1,0,0,11.212,0,1,9,1,F_r att alla ska potentiellt kunna f‘ s‘ mycket som m_jligt. Och f_r att jag inte f_rlorar n‘got. ,1,6,5,4,6,6,6,8,6,7,6,8,6,2,8,5,5,7,8,4,8,1,7,7,8,4,3,2,5,6,8,3,4,1,0,0,0,0,7,8,1,3,2,2,2,Hur personlighetstyper p‘verkar vilka beslut man tar gentemot pengar. Och hur pengar kan p‘verka ens beslut. —ven ifall m_nniskor som ser sig som n‘got speciellt verkligen _r det. tillexempel att man litar p‘ att fr_mlingarna faktiskt kommer att st‘ vid sitt ord. ,nej,9,5,4,5,77,2,"Dalar_, Sverige",2,58.41670227,15.61669922,-1,,2
R_8v9Dd7hpUO0XoqZ,Default Response Set,Anonymous,,,130.236.248.221,0,11/3/15 11:36,11/3/15 11:50,1,1,1,0,0,103.696,0,1,40,1,0,0,22.995,0,,,,,,,1,9,5,"Vill sj_lvklart maximera min nytta men samtidigt minska risk. Om alla skulle beh‘lla allt sj_lva skulle man endast f‘ sina 40 kr, men om alla ger en summa till potten kommer alla kunna f‘ mer. F_rv_ntar mig att _vriga i gruppen ocks‘ agerar rationellt och kommer ge en summa till potten d‘ 80 kr _r b_ttre _n 40 kr. —ven om man skulle kunna tj_na mer p‘ att beh‘lla en del av summan s‘ _kar risken ocks‘ att f‘ mindre pengar. Dessutom gick tiden s‘ fort s‘ hann ej r_kna p‘ vid vilken summa alla skulle vinstmaximera.",1,7,7,3,8,6,4,9,8,3,6,4,6,3,5,6,5,8,6,5,6,1,7,7,8,3,3,3,4,4,4,2,5,3,3,3,0,1,2,6,2,3,2,1,2,Hur m_nniskor f_rs_ker maximera sin egen nytta och man g_r det p‘ bekostnad av andra. ,nej,4,3,4,4,72,2,"Tran‘s, Sverige",1,58.41670227,15.61669922,-1,,4
R_AAwf7brE8JTpt7z,Default Response Set,Anonymous,,,130.236.248.206,0,11/3/15 12:20,11/3/15 12:36,1,1,1,0,0,62.828,0,1,40,1,0,0,13.634,0,,,,,,,1,9,1,Jag hoppas att alla i gruppen t_nker som jag och d‘ vinner alla mest. Gruppens b_sta f_re individen. Sen t_nker jag att det inte g_r s‘ mycket om jag f_rlorar. Det _r en s‘ liten summa. ,1,7,1,5,8,9,5,8,6,5,5,2,7,1,4,5,4,9,9,7,9,4,7,7,9,7,8,9,7,7,9,4,1,1,0,0,0,0,7,9,1,3,1,2,2,"Hur pengar och vinst p‘verkar ens egoism. Om man v‘gar ta risker och litar p‘ att andra eller om man vill vara p‘ den s_kra sidan, eller om man inte alls bryr sig om andra och bara ser till sig sj_lv. Jag tror studien f_rs_kte visa det genom att f_rst g_ra experimentet och sedan matcha det med hur jag ser mig sj_lv som person. ",nej,3,3,3,5,74,2,Sverige,0,58.41670227,15.61669922,-1,,10
R_Aoj6teeFY4p6UNP,Default Response Set,Anonymous,,,130.236.248.204,0,11/3/15 09:18,11/3/15 09:32,1,1,1,34.707,47.985,77.674,4,1,0,1,0,0,6.86,0,,,,,,,1,9,1,Ett f_rs_k till nashj_mvikt,1,9,6,6,5,9,6,9,5,6,9,6,5,7,7,9,5,7,9,4,6,4,6,7,9,3,7,1,7,5,1,5,3,3,2,2,0,0,3,7,3,3,3,1,2,Verkar vara en studie i spelteori. Tror den f_rs_ker visa att m_nniskor _r mer ben_gna att fatta beslut som gynnar dem sj_lva + den n_rmaste cirkeln.,nej,3,2,2,7,69,1,"G_teborg, Sverige",0,58.41670227,15.61669922,-1,,3
R_b8jmAvkqH5j2Xh7,Default Response Set,Anonymous,,,130.236.248.204,0,11/3/15 11:34,11/3/15 11:47,1,1,1,0,0,61.428,0,1,40,1,0,0,8.56,0,,,,,,,1,9,1,Jag hoppas att de andra gjorde likadant och jag tror inte att jag skulle vara den enda som inte gav n‘got och d_rf_r skulle f‘ 100 kr. D_rf_r t_nkte jag att ju mer vi f‘r i v‘r gemensamma pott desto b_ttre. ,1,4,5,3,8,9,6,8,6,7,5,3,6,2,7,4,7,8,8,8,8,8,8,8,9,2,2,2,7,1,6,7,6,1,0,0,0,0,7,8,1,2,3,2,2,Jag tror att den h_r studien f_rs_ker visa hur ben_gen man _r att dela med sig av pengarna beroende p‘ om litar p‘ m_nniskor generellt sett eller inte. Allts‘ hur ens attityd till sin omgivning p‘verkar tron om att andra ocks‘ ska dela med sig eller inte. Genom att se om de som litar p‘ m_nniskor i allm_nhet och v_rderar gemenskap h_gt v_ljer att dela med sig av en st_rre andel av pengarna. ,Nej,2,5,2,5,76,2,"Sverige, Skinnskatteberg",1,58.41670227,15.61669922,-1,,2
R_BDKkSiuHxsrTFHb,Default Response Set,Anonymous,,,130.236.248.205,0,11/4/15 10:22,11/4/15 10:33,1,1,1,0,0,57.14,0,1,25,1,0,0,9.682,0,,,,,,,1,9,5,"K_ndes som att det var lite av ett mellanbidrag. Eftersom jag inte vet hur de andra t_nker s‘ k_ndes det som en bra mellanv_g att g‘, att ge ca h_lften av det jag hade fr‘n b_rjan. Jag vet ju inte hur utfallet blir, men det k_ndes bra haha.",1,7,7,7,7,8,7,6,5,3,3,3,7,3,5,6,7,9,7,9,9,5,7,6,6,1,3,2,6,1,9,4,4,1,0,0,0,0,7,10,3,2,3,2,2,"Hur mycket man kan lita p‘ en fr_mling? Att visa hur mycket man _r beredd att offra f_r en ""grupp"", _ven om de _r fr_mlingar",nej,5,2,6,2,73,2,"V_ster‘s, Sverige",0,58.41670227,15.61669922,-1,,4
R_bI7bhLZpnJXTcHv,Default Response Set,Anonymous,,,130.236.248.205,0,11/3/15 15:39,11/3/15 15:50,1,1,1,0,0,37.087,0,1,,,,,,,0,1,0,0,4.961,0,1,1,1,"Jag resonerar enkelt kring tv‘ utfall"" De andra kan antingen bidra till pengar i potten eller s‘ v_ljer den enskilde att helt enkelt utg‘ fr‘n egoistiska termer och beh‘lla sin andel. Jag valde den sistn_mnda p‘ grund av nyfikenhet.",1,7,5,5,7,8,5,8,7,4,5,4,5,7,7,6,5,7,6,8,7,3,6,5,7,5,4,5,5,5,6,5,7,1,0,0,0,0,7,8,3,2,1,2,2,Studien har till syfte att analysera information kring hur individer g‘r till handling inom omr‘den som beteende och ekonomi. ,Nej,5,4,5,4,74,1,"Stockholm, Sverige.",6,58.41670227,15.61669922,-1,,2
R_bpZPPKne885kYYF,Default Response Set,Anonymous,,,130.236.248.217,0,11/3/15 16:14,11/3/15 16:29,1,1,1,0,0,104.158,0,1,40,1,0,0,13.159,0,,,,,,,1,9,5,Jag valde att bidrag med hela summan f_r att det  skulle kunna gynna oss alla i slut_ndan.,1,9,9,9,5,9,7,9,9,5,7,7,5,7,7,5,7,9,9,7,9,9,7,3,9,1,1,7,9,1,5,9,5,1,0,0,0,0,2,8,3,2,3,1,2,Studien visar hur man tar olika beslut i vardagen. Exempelvis hur man f_rh‘ller sig till andra m_nniskors prestationer.,nej,5,2,5,2,74,1,"V_ster‘s, Sverige",1,58.41670227,15.61669922,-1,,6
R_CfeENWFGSlPPm25,Default Response Set,Anonymous,,,130.236.248.212,0,11/3/15 11:35,11/3/15 11:48,1,1,1,0,0,37.521,0,1,,,,,,,40,1,0,0,28.193,0,1,9,1,"Jag har ingenting att f_rlora genom att ge hela summan till potten eftersom jag inte f_rlorar n‘got j_mf_rt med vad jag hade innan. Personligen anser jag att man ska maximera den allm_nna nyttan, och eftersom det h_r experimentet genomf_rdes i en s‘ kontrollerad milj_ med en liten summa pengar och med m_nniskor som _nd‘ best_mt att s_tta sig i en liknande situation som jag s‘ tror jag att sannolikheten att andra g_r det _r relativt stor, s‘ jag hoppas att _ven andra t_nker som jag.",1,7,3,5,8,9,7,8,8,7,9,2,9,3,8,8,4,9,8,7,9,9,8,9,9,2,8,3,8,4,7,2,5,1,0,0,0,0,8,10,1,3,1,2,2,"Jag k_nner till denna typ av experiment sedan tidigare, och det _r v_l ett f_rs_k att se hur m_nniskor _r ben_gna att maximera f_r andra och lita p‘ att andra g_r likadant, och se om man ist_llet v_ljer att s_kra sina egna intressen f_rst eftersom man inte litar p‘ andra.","Det enda _r att det k_nns som att v_ldigt mycket pengar skulle l_ggas ner p‘ att ges till deltagarna, eftersom det dessutom verkar som att studien har gjorts i andra omg‘ngar. ",7,9,4,4,77,1,"Stockholm, Sverige",2,58.41670227,15.61669922,-1,,11
R_DuArNSdGJawxM6B,Default Response Set,Anonymous,,,130.236.248.214,0,11/4/15 11:05,11/4/15 11:26,1,1,1,0,0,92.276,0,1,,,,,,,30,1,0,0,40.283,0,1,9,1,"Om alla v_ljer en h_gre summa tj_nar alla mer. Jag vet inte vilka de andra som deltar _r och satsar majoriteten av de 40 kronorna som jag hade men beh‘ller 10 kronor som s_kerhet. Om alla satsar 30 kronor, som jag, f‘r gruppen totalt in 120 kronor vilket genererar 240 kronor att dela upp = 60 kronor per person. d‘ slutar alla p‘ summan 60+10=70 kronor som bara _r 10 kronor mindre _n om alla satsar hela beloppet. Eftersom alla vill vinna s‘ mycket som m_jligt tror jag att de andra l_gger in minst 20 kr var och i s‘ fall blir gruppens summa 20+20+20+30=90kr vilket ger 180 kr att dela p‘ och allts‘ 45 kronor tillbaka per person. D‘ stannar jag p‘ 55 kronor vilket _r en helt acceptabel summa. ",1,6,5,6,7,8,5,6,7,6,4,4,6,4,6,4,5,7,7,5,6,7,5,6,7,3,4,9,5,4,6,6,5,1,0,0,0,0,4,7,1,2,3,1,2,Studien tar upp hur sj_lvst_ndiga m_nniskor _r och hur m_nniskor litar p‘ andra. Man f‘r som deltagare en tankest_llare kring prioriteringar och tilltro. Det ska bli intressant att se resultatet.,Eftersom jag knappt visste n‘gonting hann jag inte f‘ n‘gra misstankar. Dock hade jag sv‘rt att f_rst‘ po_ngen i b_rjan n_r man skulle l_gga in en summa till gruppen eftersom jag inte var s_ker p‘ att m‘let var att jag skulle tj_na s‘ mycket pengar som m_jligt eller bevisa n‘gonting annat. Efter de f_ljande fr‘gorna k_nns m‘let mindre oklart.,9,9,9,2,75,2,Utanf_r Helsingborg i Sverige,2,58.41670227,15.61669922,-1,,2
R_Dvpk3CTvVeh4h0t,Default Response Set,Anonymous,,,130.236.248.204,0,11/3/15 12:20,11/3/15 12:35,1,1,1,0,0,117.744,0,1,,,,,,,10,1,3.739,3.739,38.872,1,1,9,1,"Jag ans‘g att jag inte ville f_rlora pengar mer _n n_dv_ndigt men t_nkte _nd‘ att det kunde vara intressant att bidra med en liten del f_r att se hur det hela utspelade sig. Den 10kronan jag bidrog med var allts‘ inte t_nkt f_r att tj_na pengar p‘, f_r jag t_nkte att de andra nog bidrar med 0 kr, den var mer f_r att testa och se om det blir bra f_r gruppen som helhet. Lite solidariskt f‘r man t_nka, s‘ kanske att de andra tj_nar pengar, kul f_r dem i s‘ fall.",1,9,1,2,8,9,5,8,9,4,1,1,5,1,3,4,7,9,9,9,8,9,7,9,7,1,9,7,7,3,6,3,6,1,0,0,0,0,7,9,1,2,1,2,2,Hur vi beslutar saker och ting och varf_r. T_nker vi bara p‘ oss sj_lva eller p‘ gruppen som helhet n_r vi beslutar och prioriterar? Bryr vi oss om andra n_r vi tar beslut eller tror vi p‘ konkurrens.,Nej.,5,3,2,5,76,2,"Trollh_ttan, Sverige",1,58.41670227,15.61669922,-1,,10
R_eeqdUhVFdRWJjYB,Default Response Set,Anonymous,,,130.236.248.219,0,11/3/15 15:39,11/3/15 15:53,1,1,1,0,0,71.938,0,1,21,1,0,0,11.057,0,,,,,,,1,9,1,Jag han inte riktigt t_nka klart p‘ hur mycket jag t_nkte bidra med. N_r jag sedan bara hade 10 sekunder att v_lja s‘ valde jag n‘gonstans i mitten f_r att jag inte kunde best_mma mig.,1,7,7,6,6,5,6,7,6,3,8,6,9,6,7,5,6,9,7,7,6,5,5,7,7,1,7,9,6,6,6,3,7,1,0,1,0,0,7,8,1,2,3,2,2,"Huruvida man kan lita p‘ andra m_nniskor. Jag valde att l_gga mig i mitten p‘ pengautdelningsfr‘gan eftersom jag inte k_nner de andra runt mig. D_remot s‘ blir det ju b_st f_r alla om alla l_gger in sina 40kr. Sen s‘ svarade jag p‘ att jag tycker att man kan lita p‘ m_nniskor som man precis har tr_ffat, men sen nu n_r jag t_nker efter s‘ _r det kanske inte fallet eftersom att jag sj_lv bara lade in halva potten av mina kronor i den gemensamma potten.",nej,5,2,3,3,75,1,Stockholm,2,58.41670227,15.61669922,-1,,4
R_erjljtRNO6dQw9P,Default Response Set,Anonymous,,,130.236.248.214,0,11/3/15 15:40,11/3/15 15:55,1,1,1,5.167,5.167,10.892,1,1,,,,,,,30,1,0,0,29.845,0,1,9,9,Man vill inte riskera att f_rlora hela sin summa men samtidigt bidra med en st_rre m_ngd _n h_lften d‘ man kan k_nna r_dsla f_r att de andra ska vinna mer _n man sj_lv,1,9,3,7,7,4,7,7,3,7,8,5,5,5,3,2,4,8,7,9,9,8,8,9,7,2,2,4,2,3,6,3,6,1,0,0,0,0,8,8,1,2,2,2,2,"V_ldigt oklart m‘ste jag s_ga. Handlar det om pengar s‘ t_nker jag hur girig man _r, hur g_rna man delar med sig och vill hj_lpa andra. P‘ vilket s_tt samh_llet _r uppbyggt",nej,6,5,5,6,74,2,"Sk_vde, Sverige",8,58.41670227,15.61669922,-1,,11
R_esQ66FhFNGJq0s9,Default Response Set,Anonymous,,,130.236.248.207,0,11/4/15 11:05,11/4/15 11:16,1,1,1,0,0,41.485,0,1,,,,,,,38,1,0,0,21.015,0,1,9,1,"Jag anser att med ju mer pengar jag bidrar med, desto mer kommer jag f‘ tillbaka. Jag tror att om jag bidrar med mer pengar kommer gruppen ocks‘ g_ra det, jag litar helt enkelt p‘ att alla bidrar med pengar f_r att sj_lva kunna tj_na p‘ det. ",1,7,6,5,9,6,3,6,6,3,4,2,3,2,3,6,8,9,9,6,9,5,8,9,9,5,3,9,7,2,8,5,4,2,1,0,0,0,7,8,1,3,1,1,2,I vilken utstr_ckning man v_ljer att lita p‘ andra m_nniskor och deras val. Genom hur mycket pengar som lades till den gemensamma potten och sedan genom fr‘gorna s‘g man sj_lv hur mycket man v_ljer att lita p‘ andra m_nniskor. Man kanske f‘r sig en tankest_llare om det visar sig att man inte alls litar p‘ andra. ,Nej,9,3,3,3,75,2,"V_ster‘s, Sverige",5,58.41670227,15.61669922,-1,,3
R_O3F9D5bCo3TuTXb,Default Response Set,Anonymous,,,130.236.248.204,0,11/3/15 14:18,11/3/15 14:34,1,1,1,0,0,149.636,0,1,,,,,,,0,1,0,0,46.728,0,1,9,1,"Vill ha s‘ mycket pengar sj_lv som m_jligt. T_nkte ett tag ge 40kr till gruppen, men ""t_nk om de andra inte ger n‘got"", d‘ skulle jag f_rlora p‘ det.",1,9,7,2,8,7,9,8,5,2,9,7,9,1,5,6,5,9,9,9,9,9,9,9,8,7,8,7,2,6,6,2,9,1,0,2,0,0,8,9,1,2,3,2,2,Hur man litar p‘ folk och hur man _r villig att bidra till andras vinst. Den visade det genom att man fick sk_nka pengar till andra man inte tr_ffat.,nej,3,6,9,6,74,2,"Link_ping, Sverige",0,58.41670227,15.61669922,-1,,4
R_O6wRuhfiTrb0S9X,Default Response Set,Anonymous,,,130.236.248.210,0,11/3/15 16:13,11/3/15 16:35,1,1,1,0,0,89.987,0,1,,,,,,,30,1,0,0,48.392,0,1,9,1,"Jag t_nker att en del m_nniskor kommer att t_nka egoistiskt och ge lite pengar, f_r att f‘ s‘ mycket sj_lv som m_jligt, men om alla g_r det, s‘ kommer inga pengar att f_rdubblas och ingen tj_nar ist_llet p‘ experimentet. D_rf_r ger jag en st_rre summa, som kommer att f_rdubblas och delas p‘ till alla gruppmedlemmar och hoppas p‘ att n‘gra fler t_nker likadant. En m_nsklig faktor n_r man g_r ett s‘dant h_r test blir att man vill lura systemet p‘ n‘got s_tt, och jag kan d_rf_r t_nka mig att man tar andra beslut _n vad man egentligen t_nker, och en grundtanke _r v_l att man sj_lv vill ha mycket pengar.",1,9,8,3,3,6,5,7,8,6,8,6,8,2,7,3,6,9,8,8,8,2,7,7,8,2,7,8,7,2,9,7,2,1,0,0,0,0,6,10,3,1,2,2,2,"Jag tror att denna studie handlar om hur man som m_nniska f_rlitar sig p‘ andra m_nniskor i en grupp, om man har tillit till att andra m_nniskor _r goda i grund och botten. ","Misstankar var t.ex. att summan pengar skiljer sig beroende p‘ huruvida mycket man ger och inga andra faktorer, s‘ som vad andra svarar.",5,5,5,5,74,1,"Link_ping, Sverige",0,58.41670227,15.61669922,-1,,5
R_OB8IDkYRiVR7adb,Default Response Set,Anonymous,,,130.236.248.212,0,11/3/15 09:19,11/3/15 09:31,1,1,1,0,0,55.274,0,1,,,,,,,40,1,0,0,13.949,0,1,9,1,"jag tycker det _r schysstast mot alla att bidra s‘ mycket jag kan f_r att alla ska f‘ s‘ mycket pengar som m_jligt. jag kunde sett till mig sj_lv och tagit pengarna sj_lv, men jag vill tro p‘ att m_nniskan _r god och vill hj_lpa andra. ",1,7,3,3,5,9,6,7,7,3,5,3,7,8,6,4,5,7,7,9,9,3,9,6,9,3,6,5,6,2,9,3,5,1,0,0,0,0,7,9,1,2,1,2,2,F_rs_kte visa hur folk st_ller sig till personlig vinst  f_rh‘llande till personer man inte k_nner.  / Hur blir utfallet n_r jag kan t_nka p‘ personlig vinning och troligen inte beh_va tr_ffa de personer jag tar pengar fr‘n n‘gon mer g‘ng?  / Genom att jag f‘r g_ra valet ang‘ende hur mycket pengar jag ger till gruppen och hur mycket pengar jag beh‘ller sj_lv f‘r jag p‘ n‘gon sorts niv‘ visa hur jag agerar i en situation n_r jag ska v_lja hj_lpsamhet vs egen vinning i interaktion med personer jag inte har n‘gon personlig koppling till. ,nej,4,5,4,5,70,2,"sverige, nybro ",0,58.41670227,15.61669922,-1,,11
R_p3HozQ3fzDwrIFH,Default Response Set,Anonymous,,,130.236.248.219,0,11/4/15 10:20,11/4/15 10:30,1,1,1,0,0,32.32,0,1,40,1,0,0,6.135,0,,,,,,,1,9,3,st_rsta m_jliga nytta f_r st_rsta m_jliga antal,1,7,8,4,9,9,8,6,8,3,8,2,9,2,9,8,4,9,8,9,4,8,5,8,4,5,5,3,7,9,2,2,1,1,0,0,0,0,3,3,3,1,2,1,2,Jag tror denna studie f_rs_ker visa i vilken utstr_ckning m_nniskor tar h_nsyn till sin omgivning inf_r beslut som r_r andra _n en sj_lv.,nej,2,2,2,6,61,2,"Trosa, Sverige",4,58.41670227,15.61669922,-1,,5
R_PLi23xSrXD0JRqV,Default Response Set,Anonymous,,,130.236.248.203,0,11/3/15 16:13,11/3/15 16:25,1,1,1,0,0,53.853,0,1,,,,,,,30,1,0,0,61.719,0,1,9,1,Jag tror p‘ att alla m‘ste hj_lpa till f_r att alla ska ha det bra. Samtidigt ville jag _nd‘ inte ge precis allting s‘ jag valde att ge 75%. ,1,9,4,3,8,9,5,7,9,4,6,1,6,1,1,1,9,9,6,8,6,9,8,5,7,1,1,7,6,2,9,3,3,1,0,0,0,0,8,10,1,3,1,2,2,Hur mycket tilltro vi har till varandra. Vilken politisk inst_llning man identifierar sig med.  / VI ska lita p‘ fr_mlingar i detta experiment. Den inst_llning personen har till egen vinning vs gemensam vinst indikerar till viss del vilken politisk inst_llning man har.,nej,3,4,6,5,72,2,Stockholm Sverige,0,58.41670227,15.61669922,-1,,1
R_PStfUei8YQ0LM6l,Default Response Set,Anonymous,,,130.236.248.222,0,11/3/15 11:36,11/3/15 11:51,1,1,1,0,0,51.268,0,1,25,1,0,0,11.878,0,,,,,,,1,6,6,"Jag valde att avs_tta en viss del av kapitalet f_r att bida till gruppen, denna delen var t_nkt att kunna bidra till en _kad avkastning. Varf_r jag valde att inte avs_tta allt till gruppen var f_r att jag d‘ skulle riskera att inte f‘ n‘got sj_lv och jag ville garantera en viss summa till mig sj_lv, oavsett hur det andra v_ljer att agera. ",1,6,2,3,7,4,6,8,6,2,7,2,9,2,5,8,2,8,7,8,8,7,9,9,9,5,6,2,4,3,6,3,7,3,2,2,0,0,7,9,1,2,1,2,2,"Om man litar p‘ fr_mlingar och om man sj_lv skulle ""svika"" fr_mlingar f_r sin egen vinnings skull. ","Jag tror att jag m‘ste missf_rst‘tt hur mycket man skulle tj_na p‘ att ""offra"" en del av sitt eget kapital f_r gruppens, jag trodde att om jag satsade 25 kunde gruppen f‘ x2, allts‘ 50. D‘ inte detta svarsalternativ fanns med s‘ antar jag att jag missf_rstod.. ",5,3,5,3,71,1,"V_xj_, Sverige",1,58.41670227,15.61669922,-1,,12
